case_id,mission_type,payload_kg,endurance_min,range_km,cruise_speed_kmh,environment,takeoff_type,landing_type,budget,input_valid,selection_success,selected_vehicle_family,selection_score,alternative_vehicle,warnings,failure_category,failure_reason,execution_time_ms
2448,MAPPING,0.79,17.9,11.4,22.2,URBAN,VERTICAL,VERTICAL,48855.97,True,True,MULTIROTOR,0.8,VTOL,,,,0.0622
2449,MILITARY,12.23,85.7,10.1,50.4,RURAL,VERTICAL,VERTICAL,39915.75,True,True,VTOL,0.5,MULTIROTOR,,,,0.0626
2450,SURVEY,2.98,33.1,4.3,32.8,RURAL,VERTICAL,VERTICAL,43906.2,True,True,MULTIROTOR,0.8,VTOL,,,,0.063
2451,AGRICULTURE,1.88,32.1,14.5,38.9,RURAL,VERTICAL,VERTICAL,68740.08,True,True,MULTIROTOR,0.8,VTOL,,,,0.0623
2452,MAPPING,1.32,16.5,1.5,12.5,INDOOR,VERTICAL,VERTICAL,33997.37,True,True,MULTIROTOR,0.8,None,,,,0.0598
2453,MAPPING,2.07,34.5,5.7,45.6,URBAN,VERTICAL,VERTICAL,2509.95,True,True,MULTIROTOR,0.8,VTOL,,,,0.0632
2454,TRAINING,3.86,111.0,58.5,87.1,DESERT,HAND_LAUNCH,NET_RECOVERY,44655.83,True,True,FIXED_WING,1.0,VTOL,,,,0.0681
2455,SECURITY,6.52,47.6,139.2,60.6,FOREST,VERTICAL,VERTICAL,58712.87,True,True,VTOL,0.95,MULTIROTOR,,,,0.1222
2456,SURVEY,0.0,30.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,10000.0,False,False,None,,None,,INVALID_REQUIREMENTS,Payload weight must be greater than 0 kg. Provided: 0.0 kg.,0.008
2457,SECURITY,3.17,63.9,116.2,76.3,RURAL,RUNWAY,NET_RECOVERY,51776.05,True,True,FIXED_WING,1.0,VTOL,,,,0.0633
2458,SURVEY,18.0,280.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Combined heavy payload (18.0 kg) and ultra-long endurance (280.0 min) is physically unachievable.,0.0352
2459,AGRICULTURE,1.3,46.4,37.3,70.6,FOREST,CATAPULT,NET_RECOVERY,17967.52,True,True,FIXED_WING,1.0,VTOL,,,,0.0664
2460,TRAINING,15.5,78.8,50.8,83.4,MOUNTAIN,RUNWAY,RUNWAY,71859.23,True,True,FIXED_WING,1.0,VTOL,,,,0.0689
2461,SURVEY,18.0,280.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Combined heavy payload (18.0 kg) and ultra-long endurance (280.0 min) is physically unachievable.,0.0446
2462,RESEARCH,23.26,56.1,54.0,50.1,DESERT,VERTICAL,VERTICAL,36100.48,True,True,VTOL,0.95,MULTIROTOR,,,,0.0708
2463,TRAINING,3.32,102.3,78.0,61.3,FOREST,VERTICAL,VERTICAL,35620.47,True,True,VTOL,0.95,MULTIROTOR,,,,0.0627
2464,SURVEY,2.0,30.0,500.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,Extended range target (500.0 km) approaches maximum battery energy density threshold.,NO_VALID_VEHICLE,No feasible aircraft design solution: Range requirement (500.0 km) exceeds maximum studio envelope limit (450.0 km).,0.0342
2465,DELIVERY,0.28,16.1,2.6,27.7,INDOOR,VERTICAL,VERTICAL,42681.27,True,True,MULTIROTOR,0.8,None,,,,0.0585
2466,TRAINING,1.16,87.7,93.9,94.5,RURAL,CATAPULT,PARACHUTE,17574.59,True,True,FIXED_WING,1.0,VTOL,,,,0.0649
2467,DISASTER_RESPONSE,3.8,37.1,11.6,22.2,URBAN,VERTICAL,VERTICAL,4072.98,True,True,MULTIROTOR,0.8,VTOL,,,,0.0665
2468,SURVEY,15.06,33.2,78.9,59.8,RURAL,VERTICAL,RUNWAY,55103.47,True,True,VTOL,0.95,MULTIROTOR,,,,0.0645
2469,TRAINING,4.06,125.3,51.1,51.1,MOUNTAIN,RUNWAY,RUNWAY,50150.92,True,True,FIXED_WING,1.0,VTOL,,,,0.0623
2470,SURVEY,2.0,30.0,20.0,350.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Cruise speed requirement (350.0 km/h) exceeds platform dynamic limit (300.0 km/h).,0.0339
2471,RESEARCH,8.2,68.8,59.9,63.5,DESERT,RUNWAY,RUNWAY,5893.58,True,True,FIXED_WING,1.0,VTOL,,,,0.062
2472,SURVEY,45.0,30.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,High payload mass (45.0 kg) requires specialized heavy-lift structural airframe.,NO_VALID_VEHICLE,No feasible aircraft design solution: Payload requirement (45.0 kg) exceeds maximum studio envelope limit (35.0 kg).,0.0344
2473,RESEARCH,1.87,61.2,29.2,63.8,RURAL,HAND_LAUNCH,RUNWAY,61069.02,True,True,FIXED_WING,1.0,VTOL,,,,0.0624
2474,MILITARY,4.65,83.7,38.8,51.8,FOREST,RUNWAY,RUNWAY,79627.39,True,True,FIXED_WING,1.0,VTOL,,,,0.0627
2475,MAPPING,7.59,91.7,32.8,71.5,MOUNTAIN,VERTICAL,VERTICAL,19408.24,True,True,VTOL,0.95,MULTIROTOR,,,,0.0678
2476,TRAINING,3.42,147.3,82.7,101.4,MOUNTAIN,RUNWAY,NET_RECOVERY,22682.35,True,True,FIXED_WING,1.0,VTOL,,,,0.0627
2477,AGRICULTURE,18.52,39.5,73.9,54.9,MOUNTAIN,VERTICAL,VERTICAL,70394.32,True,True,VTOL,0.95,MULTIROTOR,,,,0.0678
2478,SURVEY,15.99,88.6,62.2,44.6,DESERT,VERTICAL,VERTICAL,64706.29,True,True,VTOL,0.95,MULTIROTOR,,,,0.0632
2479,SURVEY,0.0,30.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,10000.0,False,False,None,,None,,INVALID_REQUIREMENTS,Payload weight must be greater than 0 kg. Provided: 0.0 kg.,0.0083
2480,DELIVERY,0.93,16.6,1.2,30.7,INDOOR,VERTICAL,VERTICAL,36294.58,True,True,MULTIROTOR,0.8,None,,,,0.0617
2481,RESEARCH,5.89,67.2,31.5,94.3,MARINE,VERTICAL,VERTICAL,13657.14,True,True,VTOL,0.95,MULTIROTOR,,,,0.0644
2482,DISASTER_RESPONSE,15.14,42.0,70.0,61.9,DESERT,VERTICAL,RUNWAY,59855.68,True,True,VTOL,0.95,MULTIROTOR,,,,0.0672
2483,SURVEY,3.0,-10.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,10000.0,False,False,None,,None,,INVALID_REQUIREMENTS,Target flight time must be greater than 0 minutes. Provided: -10.0 min.,0.0078
2484,SURVEY,4.86,102.1,113.9,78.0,RURAL,VERTICAL,VERTICAL,11873.59,True,True,VTOL,0.95,MULTIROTOR,,,,0.0629
2485,INSPECTION,2.11,66.0,58.5,67.6,MARINE,VERTICAL,VERTICAL,46399.69,True,True,VTOL,0.95,MULTIROTOR,,,,0.0673
2486,INSPECTION,2.48,81.8,122.3,65.9,FOREST,VERTICAL,VERTICAL,40771.2,True,True,VTOL,0.95,MULTIROTOR,,,,0.0629
2487,SURVEY,3.0,30.0,-5.0,60.0,RURAL,VERTICAL,VERTICAL,10000.0,False,False,None,,None,,INVALID_REQUIREMENTS,Target range must be greater than 0 km. Provided: -5.0 km.,0.008
2488,DISASTER_RESPONSE,0.93,32.1,9.0,42.1,RURAL,VERTICAL,VERTICAL,57787.31,True,True,MULTIROTOR,0.8,VTOL,,,,0.07
2489,RESEARCH,19.8,34.1,73.2,63.4,RURAL,RUNWAY,RUNWAY,51614.39,True,True,FIXED_WING,1.0,VTOL,,,,0.068
2490,DELIVERY,0.58,24.9,4.8,23.3,INDOOR,VERTICAL,VERTICAL,25669.09,True,True,MULTIROTOR,0.8,None,,,,0.0666
2491,MILITARY,19.46,33.3,63.7,41.0,RURAL,RUNWAY,RUNWAY,75212.43,True,True,FIXED_WING,1.0,VTOL,,,,0.0672
2492,RESEARCH,1.65,51.2,97.9,91.1,FOREST,HAND_LAUNCH,NET_RECOVERY,76341.35,True,True,FIXED_WING,1.0,VTOL,,,,0.0667
2493,CUSTOM,17.65,57.6,75.0,70.1,RURAL,VERTICAL,VERTICAL,45626.23,True,True,VTOL,0.95,MULTIROTOR,,,,0.0631
2494,SECURITY,4.64,72.1,55.3,81.9,FOREST,RUNWAY,BELLY_LANDING,42837.19,True,True,FIXED_WING,1.0,VTOL,,,,0.0623
2495,MILITARY,23.28,71.1,69.3,80.7,RURAL,VERTICAL,RUNWAY,5839.98,True,True,VTOL,0.95,MULTIROTOR,,,,0.0673
2496,SURVEY,0.5,23.0,4.4,21.0,INDOOR,VERTICAL,VERTICAL,21764.24,True,True,MULTIROTOR,0.8,None,,,,0.2056
2497,SURVEY,2.98,28.6,8.6,28.8,RURAL,VERTICAL,VERTICAL,71836.28,True,True,MULTIROTOR,0.8,VTOL,,,,0.1119
2498,SURVEY,3.06,148.5,65.6,96.8,DESERT,RUNWAY,RUNWAY,43514.39,True,True,FIXED_WING,1.0,VTOL,,,,0.0813
2499,MAPPING,3.99,52.0,60.9,86.5,DESERT,HAND_LAUNCH,NET_RECOVERY,64923.54,True,True,FIXED_WING,1.0,VTOL,,,,0.0678
2500,TRAINING,3.59,148.5,72.0,99.5,RURAL,RUNWAY,BELLY_LANDING,21613.51,True,True,FIXED_WING,1.0,VTOL,,,,0.065
2501,MILITARY,2.22,57.0,117.2,107.2,MARINE,VERTICAL,VERTICAL,73500.35,True,True,VTOL,0.95,MULTIROTOR,,,,0.0681
2502,INSPECTION,10.23,63.5,21.2,62.5,RURAL,RUNWAY,VERTICAL,43988.53,True,True,VTOL,0.7,MULTIROTOR,,,,0.0686
2503,DELIVERY,2.5,64.0,120.6,114.2,MARINE,VERTICAL,VERTICAL,60264.2,True,True,VTOL,0.95,MULTIROTOR,,,,0.0693
2504,SURVEY,18.0,280.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Combined heavy payload (18.0 kg) and ultra-long endurance (280.0 min) is physically unachievable.,0.0368
2505,SURVEY,0.0,30.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,10000.0,False,False,None,,None,,INVALID_REQUIREMENTS,Payload weight must be greater than 0 kg. Provided: 0.0 kg.,0.0091
2506,DISASTER_RESPONSE,15.32,59.2,70.9,77.6,MOUNTAIN,RUNWAY,RUNWAY,2742.45,True,True,FIXED_WING,1.0,VTOL,,,,0.0792
2507,DISASTER_RESPONSE,1.69,100.7,119.0,79.5,FOREST,RUNWAY,PARACHUTE,38936.62,True,True,FIXED_WING,1.0,VTOL,,,,0.0638
2508,AGRICULTURE,5.9,36.1,79.8,70.6,RURAL,VERTICAL,VERTICAL,41377.48,True,True,VTOL,0.95,MULTIROTOR,,,,0.0634
2509,DISASTER_RESPONSE,3.24,37.1,14.6,28.0,RURAL,VERTICAL,VERTICAL,59030.17,True,True,MULTIROTOR,0.8,VTOL,,,,0.0748
2510,TRAINING,1.39,134.5,87.2,92.1,FOREST,RUNWAY,NET_RECOVERY,54777.27,True,True,FIXED_WING,1.0,VTOL,,,,0.0713
2511,MILITARY,4.07,140.6,59.5,56.0,MOUNTAIN,RUNWAY,PARACHUTE,65541.6,True,True,FIXED_WING,1.0,VTOL,,,,0.3919
2512,MAPPING,0.93,5.8,2.7,20.0,INDOOR,VERTICAL,VERTICAL,76645.09,True,True,MULTIROTOR,0.8,None,,,,0.1031
2513,TRAINING,1.5,32.0,4.6,29.9,URBAN,VERTICAL,VERTICAL,5341.49,True,True,MULTIROTOR,0.8,VTOL,,,,0.0955
2514,MAPPING,1.17,13.5,12.1,28.5,URBAN,VERTICAL,VERTICAL,63430.85,True,True,MULTIROTOR,0.8,VTOL,,,,0.3075
2515,DISASTER_RESPONSE,0.28,24.3,4.4,38.9,INDOOR,VERTICAL,VERTICAL,62164.51,True,True,MULTIROTOR,0.8,None,,,,0.1893
2516,MILITARY,0.82,17.5,3.4,14.1,INDOOR,VERTICAL,VERTICAL,49818.87,True,True,MULTIROTOR,0.8,None,,,,0.115
2517,MILITARY,0.59,9.4,1.6,36.2,INDOOR,VERTICAL,VERTICAL,63638.93,True,True,MULTIROTOR,0.8,None,,,,0.0803
2518,SURVEY,45.0,30.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,High payload mass (45.0 kg) requires specialized heavy-lift structural airframe.,NO_VALID_VEHICLE,No feasible aircraft design solution: Payload requirement (45.0 kg) exceeds maximum studio envelope limit (35.0 kg).,0.0563
2519,MAPPING,10.17,70.6,22.1,72.3,RURAL,RUNWAY,VERTICAL,50621.56,True,True,VTOL,0.7,MULTIROTOR,,,,0.1031
2520,RESEARCH,2.7,132.2,100.9,96.0,MOUNTAIN,RUNWAY,NET_RECOVERY,16503.2,True,True,FIXED_WING,1.0,VTOL,,,,0.1026
2521,SURVEY,25.0,30.0,250.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Combined heavy payload (25.0 kg) and extended range (250.0 km) exceeds structural MTOW limit.,0.0473
2522,DISASTER_RESPONSE,2.93,16.5,4.1,23.0,URBAN,VERTICAL,VERTICAL,33480.33,True,True,MULTIROTOR,0.8,VTOL,,,,0.1053
2523,CUSTOM,1.73,39.0,6.5,37.5,URBAN,VERTICAL,VERTICAL,30825.23,True,True,MULTIROTOR,0.8,VTOL,,,,0.0839
2524,CUSTOM,0.42,19.8,1.8,29.8,INDOOR,VERTICAL,VERTICAL,13372.88,True,True,MULTIROTOR,0.8,None,,,,0.0606
2525,INSPECTION,0.11,16.6,4.1,14.0,INDOOR,VERTICAL,VERTICAL,56994.69,True,True,MULTIROTOR,0.8,None,,,,0.0639
2526,DISASTER_RESPONSE,0.13,17.8,4.1,15.1,INDOOR,VERTICAL,VERTICAL,3739.87,True,True,MULTIROTOR,0.8,None,,,,0.0597
2527,RESEARCH,0.59,17.2,7.0,23.6,URBAN,VERTICAL,VERTICAL,69143.3,True,True,MULTIROTOR,0.8,VTOL,,,,0.0746
2528,MAPPING,1.3,31.9,9.8,45.2,RURAL,VERTICAL,VERTICAL,46831.66,True,True,MULTIROTOR,0.8,VTOL,,,,0.072
2529,SECURITY,2.92,31.2,2.8,40.6,RURAL,VERTICAL,VERTICAL,57841.14,True,True,MULTIROTOR,0.8,VTOL,,,,0.068
2530,SURVEY,2.0,30.0,500.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,Extended range target (500.0 km) approaches maximum battery energy density threshold.,NO_VALID_VEHICLE,No feasible aircraft design solution: Range requirement (500.0 km) exceeds maximum studio envelope limit (450.0 km).,0.0364
2531,RESEARCH,1.12,19.3,9.0,47.8,URBAN,VERTICAL,VERTICAL,7413.33,True,True,MULTIROTOR,0.8,VTOL,,,,0.0626
2532,SECURITY,9.32,56.7,57.2,41.7,RURAL,VERTICAL,VERTICAL,53791.44,True,True,VTOL,0.95,MULTIROTOR,,,,0.0662
2533,INSPECTION,2.0,13.4,5.9,31.3,RURAL,VERTICAL,VERTICAL,25510.68,True,True,MULTIROTOR,0.8,VTOL,,,,0.0677
2534,DISASTER_RESPONSE,2.1,130.1,65.4,73.9,RURAL,HAND_LAUNCH,RUNWAY,71761.83,True,True,FIXED_WING,1.0,VTOL,,,,0.0706
2535,TRAINING,3.98,124.9,42.0,78.2,RURAL,HAND_LAUNCH,RUNWAY,9642.66,True,True,FIXED_WING,1.0,VTOL,,,,0.0689
2536,DELIVERY,20.21,65.0,49.5,82.9,RURAL,VERTICAL,RUNWAY,74626.22,True,True,VTOL,0.95,MULTIROTOR,,,,0.0651
2537,RESEARCH,5.01,92.1,119.5,61.9,MARINE,VERTICAL,VERTICAL,42270.04,True,True,VTOL,0.95,MULTIROTOR,,,,0.0655
2538,SURVEY,25.0,30.0,250.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Combined heavy payload (25.0 kg) and extended range (250.0 km) exceeds structural MTOW limit.,0.0348
2539,CUSTOM,16.22,80.5,59.5,73.8,RURAL,VERTICAL,VERTICAL,38998.43,True,True,VTOL,0.95,MULTIROTOR,,,,0.0635
2540,SURVEY,3.0,30.0,20.0,0.0,RURAL,VERTICAL,VERTICAL,10000.0,False,False,None,,None,,INVALID_REQUIREMENTS,Cruise speed must be greater than 0 km/h. Provided: 0.0 km/h.,0.0107
2541,DISASTER_RESPONSE,4.18,108.7,104.0,98.1,MOUNTAIN,VERTICAL,VERTICAL,50113.98,True,True,VTOL,0.95,MULTIROTOR,,,,0.0656
2542,SURVEY,2.0,30.0,500.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,Extended range target (500.0 km) approaches maximum battery energy density threshold.,NO_VALID_VEHICLE,No feasible aircraft design solution: Range requirement (500.0 km) exceeds maximum studio envelope limit (450.0 km).,0.0385
2543,SURVEY,18.0,280.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Combined heavy payload (18.0 kg) and ultra-long endurance (280.0 min) is physically unachievable.,0.0341
2544,MILITARY,0.37,11.1,1.1,25.3,INDOOR,VERTICAL,VERTICAL,22755.2,True,True,MULTIROTOR,0.8,None,,,,0.0604
2545,RESEARCH,2.78,36.5,3.8,43.0,RURAL,VERTICAL,VERTICAL,70279.74,True,True,MULTIROTOR,0.8,VTOL,,,,0.0632
2546,AGRICULTURE,1.05,18.4,1.3,28.7,INDOOR,VERTICAL,VERTICAL,41270.17,True,True,MULTIROTOR,0.8,None,,,,0.0673
2547,SURVEY,2.0,30.0,20.0,350.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Cruise speed requirement (350.0 km/h) exceeds platform dynamic limit (300.0 km/h).,0.0354
2548,RESEARCH,1.4,22.3,1.3,29.8,INDOOR,VERTICAL,VERTICAL,72030.83,True,True,MULTIROTOR,0.8,None,,,,0.0596
2549,AGRICULTURE,9.51,41.7,45.4,61.3,DESERT,VERTICAL,VERTICAL,66233.7,True,True,VTOL,0.95,MULTIROTOR,,,,0.0733
2550,SURVEY,45.0,30.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,High payload mass (45.0 kg) requires specialized heavy-lift structural airframe.,NO_VALID_VEHICLE,No feasible aircraft design solution: Payload requirement (45.0 kg) exceeds maximum studio envelope limit (35.0 kg).,0.0349
2551,INSPECTION,2.76,64.6,108.8,70.8,RURAL,HAND_LAUNCH,PARACHUTE,10149.01,True,True,VTOL,0.8,MULTIROTOR,,,,0.0679
2552,DISASTER_RESPONSE,0.73,9.5,3.1,21.4,INDOOR,VERTICAL,VERTICAL,54709.15,True,True,MULTIROTOR,0.8,None,,,,0.0589
2553,SECURITY,1.46,31.5,13.6,46.5,RURAL,VERTICAL,VERTICAL,69538.86,True,True,MULTIROTOR,0.8,VTOL,,,,0.0646
2554,RESEARCH,7.17,35.2,136.0,73.6,MOUNTAIN,VERTICAL,VERTICAL,40227.72,True,True,VTOL,0.95,MULTIROTOR,,,,0.0648
2555,DELIVERY,3.44,117.6,35.8,95.8,RURAL,VERTICAL,VERTICAL,19445.9,True,True,VTOL,0.95,MULTIROTOR,,,,0.0634
2556,SURVEY,0.16,14.4,2.9,18.8,INDOOR,VERTICAL,VERTICAL,16131.94,True,True,MULTIROTOR,0.8,None,,,,0.0594
2557,SURVEY,2.42,18.7,7.2,34.1,URBAN,VERTICAL,VERTICAL,22488.54,True,True,MULTIROTOR,0.8,VTOL,,,,0.062
2558,DELIVERY,0.76,7.6,3.9,30.4,INDOOR,VERTICAL,VERTICAL,68439.5,True,True,MULTIROTOR,0.8,None,,,,0.06
2559,DELIVERY,4.9,105.9,143.4,68.8,RURAL,VERTICAL,VERTICAL,3224.48,True,True,VTOL,0.95,MULTIROTOR,,,,0.0646
2560,RESEARCH,3.87,87.8,117.7,69.2,FOREST,CATAPULT,RUNWAY,73750.11,True,True,FIXED_WING,1.0,VTOL,,,,0.0685
2561,CUSTOM,4.11,74.5,99.3,79.1,MOUNTAIN,VERTICAL,VERTICAL,31400.64,True,True,VTOL,0.95,MULTIROTOR,,,,0.0642
2562,RESEARCH,10.02,25.6,41.5,41.8,RURAL,VERTICAL,VERTICAL,79904.32,True,True,VTOL,0.95,MULTIROTOR,,,,0.0638
2563,RESEARCH,0.17,9.3,1.0,38.6,INDOOR,VERTICAL,VERTICAL,21777.49,True,True,MULTIROTOR,0.8,None,,,,0.0585
2564,MAPPING,0.86,5.7,0.8,22.6,INDOOR,VERTICAL,VERTICAL,25926.28,True,True,MULTIROTOR,0.8,None,,,,0.0628
2565,DISASTER_RESPONSE,0.73,11.0,2.2,30.2,INDOOR,VERTICAL,VERTICAL,56826.85,True,True,MULTIROTOR,0.8,None,,,,0.058
2566,DELIVERY,1.28,86.5,29.4,83.5,DESERT,RUNWAY,PARACHUTE,55583.78,True,True,FIXED_WING,1.0,VTOL,,,,0.0656
2567,DELIVERY,1.93,113.4,74.1,96.4,RURAL,RUNWAY,NET_RECOVERY,52659.08,True,True,FIXED_WING,1.0,VTOL,,,,0.0667
2568,SURVEY,25.0,30.0,250.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Combined heavy payload (25.0 kg) and extended range (250.0 km) exceeds structural MTOW limit.,0.0373
2569,SECURITY,3.32,15.4,14.8,42.9,URBAN,VERTICAL,VERTICAL,78033.88,True,True,MULTIROTOR,0.8,VTOL,,,,0.0666
2570,AGRICULTURE,1.75,24.5,10.9,30.4,RURAL,VERTICAL,VERTICAL,9421.49,True,True,MULTIROTOR,0.8,VTOL,,,,0.0623
2571,SURVEY,1.03,19.4,1.1,15.4,INDOOR,VERTICAL,VERTICAL,38580.23,True,True,MULTIROTOR,0.8,None,,,,0.0597
2572,AGRICULTURE,9.67,29.7,62.4,40.2,MOUNTAIN,RUNWAY,RUNWAY,10654.48,True,True,FIXED_WING,1.0,VTOL,,,,0.0628
2573,CUSTOM,3.17,32.0,12.1,46.1,RURAL,VERTICAL,VERTICAL,71303.08,True,True,MULTIROTOR,0.8,VTOL,,,,0.0638
2574,SURVEY,3.0,30.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,-100.0,False,False,None,,None,,INVALID_REQUIREMENTS,Financial budget must be greater than $0 if specified. Provided: $-100.0.,0.0085
2575,SURVEY,2.0,30.0,500.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,Extended range target (500.0 km) approaches maximum battery energy density threshold.,NO_VALID_VEHICLE,No feasible aircraft design solution: Range requirement (500.0 km) exceeds maximum studio envelope limit (450.0 km).,0.035
2576,MILITARY,2.76,107.8,107.2,99.2,DESERT,HAND_LAUNCH,BELLY_LANDING,70098.3,True,True,FIXED_WING,1.0,VTOL,,,,0.0705
2577,TRAINING,19.07,50.2,22.8,61.7,MOUNTAIN,VERTICAL,RUNWAY,63620.26,True,True,VTOL,0.7,MULTIROTOR,,,,0.0634
2578,SURVEY,25.0,30.0,250.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Combined heavy payload (25.0 kg) and extended range (250.0 km) exceeds structural MTOW limit.,0.0345
2579,SURVEY,0.0,30.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,10000.0,False,False,None,,None,,INVALID_REQUIREMENTS,Payload weight must be greater than 0 kg. Provided: 0.0 kg.,0.0084
2580,DELIVERY,0.34,21.2,3.5,34.6,INDOOR,VERTICAL,VERTICAL,12756.42,True,True,MULTIROTOR,0.8,None,,,,0.0622
2581,AGRICULTURE,2.75,24.5,11.2,30.0,RURAL,VERTICAL,VERTICAL,32207.45,True,True,MULTIROTOR,0.8,VTOL,,,,0.0616
2582,SURVEY,1.05,14.9,4.7,32.0,URBAN,VERTICAL,VERTICAL,29323.44,True,True,MULTIROTOR,0.8,VTOL,,,,0.0612
2583,SECURITY,9.45,23.8,71.1,84.6,DESERT,RUNWAY,VERTICAL,26829.17,True,True,VTOL,0.8,MULTIROTOR,,,,0.0617
2584,DELIVERY,1.02,14.7,4.1,22.7,INDOOR,VERTICAL,VERTICAL,76854.12,True,True,MULTIROTOR,0.8,None,,,,0.0609
2585,MAPPING,3.22,59.9,39.7,64.3,FOREST,HAND_LAUNCH,BELLY_LANDING,64045.06,True,True,FIXED_WING,1.0,VTOL,,,,0.062
2586,INSPECTION,0.92,18.9,3.0,21.9,INDOOR,VERTICAL,VERTICAL,70464.64,True,True,MULTIROTOR,0.8,None,,,,0.0627
2587,RESEARCH,19.96,67.9,67.9,72.7,RURAL,VERTICAL,VERTICAL,12142.31,True,True,VTOL,0.95,MULTIROTOR,,,,0.0631
2588,SURVEY,0.43,12.3,2.8,27.5,INDOOR,VERTICAL,VERTICAL,13067.83,True,True,MULTIROTOR,0.8,None,,,,0.06
2589,SURVEY,18.0,280.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Combined heavy payload (18.0 kg) and ultra-long endurance (280.0 min) is physically unachievable.,0.0351
2590,DISASTER_RESPONSE,4.51,68.7,25.3,76.3,MOUNTAIN,CATAPULT,NET_RECOVERY,72590.93,True,True,FIXED_WING,1.0,VTOL,,,,0.0633
2591,MILITARY,3.18,74.2,53.4,50.5,RURAL,HAND_LAUNCH,NET_RECOVERY,62812.11,True,True,FIXED_WING,1.0,VTOL,,,,0.0653
2592,SURVEY,25.0,30.0,250.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Combined heavy payload (25.0 kg) and extended range (250.0 km) exceeds structural MTOW limit.,0.0349
2593,MAPPING,3.12,35.3,10.0,28.9,RURAL,VERTICAL,VERTICAL,29074.09,True,True,MULTIROTOR,0.8,VTOL,,,,0.0618
2594,SECURITY,0.91,26.7,6.7,40.9,URBAN,VERTICAL,VERTICAL,33907.85,True,True,MULTIROTOR,0.8,VTOL,,,,0.0624
2595,SURVEY,2.0,30.0,500.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,Extended range target (500.0 km) approaches maximum battery energy density threshold.,NO_VALID_VEHICLE,No feasible aircraft design solution: Range requirement (500.0 km) exceeds maximum studio envelope limit (450.0 km).,0.0392
2596,AGRICULTURE,0.49,10.6,3.4,23.6,INDOOR,VERTICAL,VERTICAL,52221.5,True,True,MULTIROTOR,0.8,None,,,,0.059
2597,MAPPING,2.84,15.7,9.8,22.9,RURAL,VERTICAL,VERTICAL,46784.43,True,True,MULTIROTOR,0.8,VTOL,,,,0.0624
2598,SURVEY,2.0,30.0,20.0,350.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Cruise speed requirement (350.0 km/h) exceeds platform dynamic limit (300.0 km/h).,0.0345
2599,INSPECTION,3.12,34.3,13.9,46.9,URBAN,VERTICAL,VERTICAL,24020.02,True,True,MULTIROTOR,0.8,VTOL,,,,0.0637
2600,TRAINING,3.14,35.8,130.9,60.1,MOUNTAIN,VERTICAL,VERTICAL,70071.48,True,True,VTOL,0.95,MULTIROTOR,,,,0.0682
2601,SURVEY,0.57,9.2,1.9,35.8,INDOOR,VERTICAL,VERTICAL,62602.81,True,True,MULTIROTOR,0.8,None,,,,0.0591
