case_id,case_category,mission_type,payload_kg,range_km,endurance_min,cruise_speed_kmh,hover_required,vtol_required,runway_available,confined_operation,environment,expected_family,old_raw_output,old_normalized_family,new_status,new_selected_family,MULTIROTOR_score,FIXED_WING_score,VTOL_score,eligible_families,eliminated_families,confidence,reasoning,automatic_result,MANUAL_REVIEW,MANUAL_EXPECTED_FAMILY,MANUAL_PASS_FAIL,REVIEWER_COMMENT
CASE_VTOL_102,DETERMINISTIC,DELIVERY,3.0,45.0,120.0,116.0,False,True,False,True,MOUNTAIN,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_103,DETERMINISTIC,SECURITY,5.0,60.0,150.0,117.0,False,True,False,True,FOREST,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_104,DETERMINISTIC,MAPPING,8.0,60.0,150.0,118.0,False,True,False,True,MOUNTAIN,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_105,DETERMINISTIC,SURVEY,10.0,80.0,150.0,119.0,False,True,False,True,FOREST,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_106,DETERMINISTIC,DISASTER_RESPONSE,0.5,80.0,180.0,85.0,False,True,False,True,MOUNTAIN,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_107,DETERMINISTIC,DELIVERY,1.0,100.0,180.0,86.0,False,True,False,True,FOREST,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_108,DETERMINISTIC,SECURITY,2.0,100.0,180.0,87.0,False,True,False,True,MOUNTAIN,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_109,DETERMINISTIC,MAPPING,3.0,120.0,45.0,88.0,False,True,False,True,FOREST,VTOL,VTOL,VTOL,SELECTED,VTOL,0.4,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_110,DETERMINISTIC,SURVEY,5.0,120.0,45.0,89.0,False,True,False,True,MOUNTAIN,VTOL,VTOL,VTOL,SELECTED,VTOL,0.4,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_111,DETERMINISTIC,DISASTER_RESPONSE,8.0,150.0,45.0,90.0,False,True,False,True,FOREST,VTOL,VTOL,VTOL,SELECTED,VTOL,0.4,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_112,DETERMINISTIC,DELIVERY,10.0,150.0,60.0,91.0,False,True,False,True,MOUNTAIN,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_113,DETERMINISTIC,SECURITY,0.5,30.0,60.0,92.0,False,True,False,True,FOREST,VTOL,VTOL,VTOL,SELECTED,VTOL,0.3,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_114,DETERMINISTIC,MAPPING,1.0,30.0,60.0,93.0,False,True,False,True,MOUNTAIN,VTOL,VTOL,VTOL,SELECTED,VTOL,0.3,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_115,DETERMINISTIC,SURVEY,2.0,45.0,90.0,94.0,False,True,False,True,FOREST,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_116,DETERMINISTIC,DISASTER_RESPONSE,3.0,45.0,90.0,95.0,False,True,False,True,MOUNTAIN,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_117,DETERMINISTIC,DELIVERY,5.0,60.0,90.0,96.0,False,True,False,True,FOREST,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_118,DETERMINISTIC,SECURITY,8.0,60.0,120.0,97.0,False,True,False,True,MOUNTAIN,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_119,DETERMINISTIC,MAPPING,10.0,80.0,120.0,98.0,False,True,False,True,FOREST,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_120,DETERMINISTIC,SURVEY,0.5,80.0,120.0,99.0,False,True,False,True,MOUNTAIN,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_121,DETERMINISTIC,DISASTER_RESPONSE,1.0,100.0,150.0,100.0,False,True,False,True,FOREST,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_122,DETERMINISTIC,DELIVERY,2.0,100.0,150.0,101.0,False,True,False,True,MOUNTAIN,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_123,DETERMINISTIC,SECURITY,3.0,120.0,150.0,102.0,False,True,False,True,FOREST,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_124,DETERMINISTIC,MAPPING,5.0,120.0,180.0,103.0,False,True,False,True,MOUNTAIN,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_125,DETERMINISTIC,SURVEY,8.0,150.0,180.0,104.0,False,True,False,True,FOREST,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_126,DETERMINISTIC,DISASTER_RESPONSE,10.0,150.0,180.0,105.0,False,True,False,True,MOUNTAIN,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_127,DETERMINISTIC,DELIVERY,0.5,30.0,45.0,106.0,False,True,False,True,FOREST,VTOL,VTOL,VTOL,SELECTED,VTOL,0.6,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_128,DETERMINISTIC,SECURITY,1.0,30.0,45.0,107.0,False,True,False,True,MOUNTAIN,VTOL,VTOL,VTOL,SELECTED,VTOL,0.6,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_129,DETERMINISTIC,MAPPING,2.0,45.0,45.0,108.0,False,True,False,True,FOREST,VTOL,VTOL,VTOL,SELECTED,VTOL,0.4,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_130,DETERMINISTIC,SURVEY,3.0,45.0,60.0,109.0,False,True,False,True,MOUNTAIN,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_131,DETERMINISTIC,DISASTER_RESPONSE,5.0,60.0,60.0,110.0,False,True,False,True,FOREST,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_132,DETERMINISTIC,DELIVERY,8.0,60.0,60.0,111.0,False,True,False,True,MOUNTAIN,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_133,DETERMINISTIC,SECURITY,10.0,80.0,90.0,112.0,False,True,False,True,FOREST,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_134,DETERMINISTIC,MAPPING,0.5,80.0,90.0,113.0,False,True,False,True,MOUNTAIN,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_135,DETERMINISTIC,SURVEY,1.0,100.0,90.0,114.0,False,True,False,True,FOREST,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_136,DETERMINISTIC,DISASTER_RESPONSE,2.0,100.0,120.0,115.0,False,True,False,True,MOUNTAIN,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_137,DETERMINISTIC,DELIVERY,3.0,120.0,120.0,116.0,False,True,False,True,FOREST,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_138,DETERMINISTIC,SECURITY,5.0,120.0,120.0,117.0,False,True,False,True,MOUNTAIN,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_139,DETERMINISTIC,MAPPING,8.0,150.0,150.0,118.0,False,True,False,True,FOREST,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_140,DETERMINISTIC,SURVEY,10.0,150.0,150.0,119.0,False,True,False,True,MOUNTAIN,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_VTOL_141,DETERMINISTIC,DISASTER_RESPONSE,0.5,30.0,150.0,85.0,False,True,False,True,FOREST,VTOL,VTOL,VTOL,SELECTED,VTOL,0.3,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
